HEADER
LISTA DEL SORTEO ORDINARIO NO. 3091
|PRIMER PREMIO 27530 ||| SEGUNDO PREMIO 11293 ||| TERCER PREMIO 03796|
REINTEGROS 0,3 ,6
FECHA DEL SORTEO: 26/07/2025 --- FECHA DE CADUCIDAD: 26/01/2026
VER LISTA DE COMBINACIONES
03759 C .... 500.00
03760 CR .... 570.00
03761 C .... 500.00
03762 C .... 500.00
03763 CR .... 570.00
03764 C .... 500.00
03765 C .... 500.00
03766 CR .... 570.00
03767 C .... 500.00
03768 C .... 500.00
03769 C .... 500.00
03770 CR .... 570.00
03771 C .... 500.00
03772 C .... 500.00
03773 CR .... 570.00
03774 C .... 500.00
03775 C .... 500.00
03776 CR .... 570.00
03777 C .... 500.00
03778 C .... 500.00
03779 C .... 500.00
03780 CR .... 570.00
03781 C .... 500.00
03782 C .... 500.00
03783 CR .... 570.00
03784 C .... 500.00
03785 C .... 500.00
03786 CR .... 570.00
03787 C .... 500.00
03788 C .... 500.00
03789 C .... 500.00
03790 CR .... 570.00
03791 C .... 500.00
03792 C .... 500.00
03793 CR .... 570.00
03794 P .... 2,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL
03795 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RIGOBERTO YAT CACAO, DE COBÁN, ALTA VERAPÁZ
03796 P .... 75,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL AXEL GEOVANNI MEJÍA CORONADO, DE ESTA CAPITAL
03797 P .... 2,000.00
VENDIDO POR ISAIAS RAMIREZ MAZARIEGOS, DE COATEPEQUE, QUETZALTENANGO
03798 P .... 2,000.00
VENDIDO POR LÚCAS MORALES IGÜIT, DE ESTA CAPITAL
03799 C .... 500.00
03800 CR .... 570.00
03894 P .... 600.00
03952 P .... 700.00

CUATRO MIL
04059 P .... 5,000.00
VENDIDO POR MARÍA SEBASTIANA HERRERA HERNÁNDEZ, DE ESTA CAPITAL
04293 TT .... 600.00
04411 P .... 1,000.00
04530 TT .... 700.00
04796 TT .... 500.00

CINCO MIL
05293 TT .... 600.00
05372 P .... 600.00
05530 TT .... 700.00
05553 PR .... 5,070.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA GOMERA, ESCUINTLA
05796 TT .... 500.00
05955 P .... 700.00

SEIS MIL
06094 P .... 700.00
06182 P .... 700.00
06293 TT .... 600.00
06530 TT .... 700.00
06796 TT .... 500.00
06816 PR .... 670.00

SIETE MIL
07293 TT .... 600.00
07530 TT .... 700.00
07543 PR .... 670.00
07796 TT .... 500.00

OCHO MIL
08114 P .... 700.00
08293 TT .... 600.00
08530 TT .... 700.00
08554 P .... 700.00
08636 PR .... 2,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDUARDO AYALA, DE SANARATE, EL PROGRESO
08679 P .... 600.00
08796 TT .... 500.00

NUEVE MIL
09224 P .... 700.00
09293 TT .... 600.00
09383 PR .... 670.00
09424 P .... 2,000.00
VENDIDO POR BEATRIZ ADRIANA SONTAY ZÁRATE, DE MIXCO, GUATEMALA
09530 TT .... 700.00
09736 PR .... 770.00
09796 TT .... 500.00

DIEZ MIL
10206 PR .... 770.00
10293 TT .... 600.00
10530 TT .... 700.00
10796 TT .... 500.00

ONCE MIL
11196 PR .... 5,070.00
VENDIDO POR NEMESIO DIEGO TUY PÉREZ, DE RETALHULEU, RETALHULEU
11201 C .... 600.00
11202 C .... 600.00
11203 CR .... 670.00
11204 C .... 600.00
11205 C .... 600.00
11206 CR .... 670.00
11207 C .... 600.00
11208 C .... 600.00
11209 C .... 600.00
11210 CR .... 670.00
11211 C .... 600.00
11212 C .... 600.00
11213 CR .... 670.00
11214 C .... 600.00
11215 C .... 600.00
11216 CR .... 670.00
11217 C .... 600.00
11218 C .... 600.00
11219 C .... 600.00
11220 CR .... 670.00
11221 C .... 600.00
11222 C .... 600.00
11223 CR .... 670.00
11224 C .... 600.00
11225 C .... 600.00
11226 CR .... 670.00
11227 C .... 600.00
11228 C .... 600.00
11229 C .... 600.00
11230 CR .... 670.00
11231 C .... 600.00
11232 C .... 600.00
11233 CR .... 670.00
11234 C .... 600.00
11235 C .... 600.00
11236 CR .... 670.00
11237 C .... 600.00
11238 C .... 600.00
11239 C .... 600.00
11240 CR .... 670.00
11241 C .... 600.00
11242 C .... 600.00
11243 CR .... 670.00
11244 C .... 600.00
11245 C .... 600.00
11246 CR .... 670.00
11247 C .... 600.00
11248 C .... 600.00
11249 C .... 600.00
11250 CR .... 670.00
11251 C .... 600.00
11252 C .... 600.00
11253 CR .... 670.00
11254 C .... 600.00
11255 C .... 600.00
11256 CR .... 670.00
11257 C .... 600.00
11258 C .... 600.00
11259 C .... 600.00
11260 CR .... 670.00
11261 C .... 600.00
11262 C .... 600.00
11263 CR .... 670.00
11264 C .... 600.00
11265 C .... 600.00
11266 PCR .... 3,670.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL GREGORIA PALENCIA GUERRA, DE ESTA CAPITAL
11267 C .... 600.00
11268 C .... 600.00
11269 C .... 600.00
11270 CR .... 670.00
11271 C .... 600.00
11272 C .... 600.00
11273 CR .... 670.00
11274 C .... 600.00
11275 C .... 600.00
11276 CR .... 670.00
11277 C .... 600.00
11278 C .... 600.00
11279 C .... 600.00
11280 CR .... 670.00
11281 C .... 600.00
11282 C .... 600.00
11283 CR .... 670.00
11284 C .... 600.00
11285 C .... 600.00
11286 CR .... 670.00
11287 C .... 600.00
11288 C .... 600.00
11289 C .... 600.00
11290 CR .... 670.00
11291 P .... 3,000.00
VENDIDO POR ISAIAS RAMIREZ MAZARIEGOS, DE COATEPEQUE, QUETZALTENANGO
11292 P .... 3,000.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA GOMERA, ESCUINTLA
11293 P .... 150,000.00
VENDIDO POR KENIA SAMANTHA LUNA ROSALES, DE ESTA CAPITAL
11294 P .... 3,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL WALDEMAR ANTONIO ESTRADA YOS, DE SAN JOSÉ PINULA, GUATEMALA
11295 P .... 3,000.00
VENDIDO POR PABLO CHIC TUM, DE ESTA CAPITAL
11296 CR .... 670.00
11297 C .... 600.00
11298 C .... 600.00
11299 C .... 600.00
11300 CR .... 670.00
11306 PR .... 670.00
11530 TT .... 700.00
11796 TT .... 500.00

DOCE MIL
12293 TT .... 600.00
12350 PR .... 670.00
12369 P .... 1,000.00
12530 TT .... 700.00
12796 TT .... 500.00
12854 P .... 2,000.00
VENDIDO POR PEDRO PINULA YAT, DE ESTA CAPITAL
12963 PR .... 770.00

TRECE MIL
13237 P .... 1,000.00
13293 TT .... 600.00
13495 P .... 600.00
13530 TT .... 700.00
13705 P .... 2,500.00
VENDIDO POR MANUELA SAQUIC PEREZ, DE ESTA CAPITAL
13796 TT .... 500.00

CATORCE MIL
14293 TT .... 600.00
14530 TT .... 700.00
14532 P .... 700.00
14552 P .... 2,000.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA GOMERA, ESCUINTLA
14710 PR .... 2,070.00
VENDIDO POR PETRONILO REYNOSO DE LEÓN, DE ESTA CAPITAL
14767 P .... 600.00
14796 TT .... 500.00

QUINCE MIL
15154 P .... 700.00
15293 TT .... 600.00
15530 TT .... 700.00
15796 TT .... 500.00

DIECISEIS MIL
16219 P .... 2,000.00
VENDIDO POR GERSON GUSTAVO TACAM GARCÍA, DE QUETZALTENANGO, QUETZALTENANGO
16293 TT .... 600.00
16526 PR .... 1,070.00
16530 TT .... 700.00
16595 P .... 1,000.00
16688 P .... 1,000.00
16796 TT .... 500.00

DIECISIETE MIL
17293 TT .... 600.00
17500 PR .... 2,070.00
VENDIDO POR YOLANDA FLORES RIVAS, DE AYUTLA, SAN MARCOS
17530 TT .... 700.00
17796 TT .... 500.00
17883 PR .... 670.00
17915 P .... 700.00
17971 P .... 600.00

DIECIOCHO MIL
18028 P .... 600.00
18159 P .... 2,000.00
VENDIDO POR SANDY CELESTE GARCÍA MENDEZ DE RIVAS, DE SAN BENITO, PETÉN
18204 P .... 2,000.00
VENDIDO POR GABRIEL MORALES IGÜIT, DE ESTA CAPITAL
18293 TT .... 600.00
18425 P .... 2,500.00
VENDIDO POR MARIO RAFAEL MUÑOZ TISTA, DE ESTA CAPITAL
18530 TT .... 700.00
18578 P .... 700.00
18796 TT .... 500.00
18844 P .... 700.00
18845 P .... 600.00

DIECINUEVE MIL
19183 PR .... 2,070.00
VENDIDO POR PABLO CHIC TUM, DE ESTA CAPITAL
19241 P .... 1,000.00
19293 TT .... 600.00
19530 TT .... 700.00
19573 PR .... 1,070.00
19796 TT .... 500.00

VEINTE MIL
20028 P .... 700.00
20293 TT .... 600.00
20530 TT .... 700.00
20621 P .... 2,000.00
VENDIDO POR JOSÉ IGNACIO AVILA ELEL, DE CHIMALTENANGO, CHIMALTENANGO
20796 TT .... 500.00
20798 P .... 700.00
20810 PR .... 2,070.00
VENDIDO POR ROBERTO MARROQUÍN AYALA, DE ESTA CAPITAL

VEINTIUN MIL
21087 P .... 700.00
21119 P .... 700.00
21293 TT .... 600.00
21329 P .... 700.00
21411 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL CESAR AGUSTO CHINGO GARCIA, DE ESTA CAPITAL
21442 P .... 700.00
21482 P .... 600.00
21530 TT .... 700.00
21708 P .... 5,000.00
VENDIDO POR FRANCI OTTONIEL ARDIANO MÉRIDA, DE COATEPEQUE, QUETZALTENANGO
21777 P .... 700.00
21796 TT .... 500.00
21989 P .... 1,000.00

VEINTIDOS MIL
22124 P .... 700.00
22212 P .... 2,000.00
VENDIDO POR JUAN TÓJIN PÚ, DE ESTA CAPITAL
22293 TT .... 600.00
22471 P .... 700.00
22530 TT .... 700.00
22796 TT .... 500.00
22827 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MAUDILIO FRANCISCO MÉRIDA MAZARIEGOS, DE SAN MARCOS, SAN MARCOS
22981 P .... 700.00

VEINTITRES MIL
23132 P .... 700.00
23293 TT .... 600.00
23424 P .... 700.00
23530 TT .... 700.00
23796 TT .... 500.00
23873 PR .... 2,570.00
VENDIDO POR JUANA PAOLA PACHECO SOCH, DE ESTA CAPITAL
23968 P .... 700.00

VEINTICUATRO MIL
24230 PR .... 2,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDGAR BENJAMIN TUT, DE COBÁN, ALTA VERAPÁZ
24293 TT .... 600.00
24334 P .... 5,000.00
VENDIDO POR MAGDALENA MATZAR GARCÍA, DE ESTA CAPITAL
24346 PR .... 770.00
24486 PR .... 2,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ESVIN ANTONIO BELTETON, DE VILLA NUEVA, GUATEMALA
24530 TT .... 700.00
24695 P .... 600.00
24796 TT .... 500.00
24867 P .... 1,000.00

VEINTICINCO MIL
25004 P .... 600.00
25227 P .... 600.00
25293 TT .... 600.00
25454 P .... 600.00
25458 P .... 600.00
25530 TT .... 700.00
25796 TT .... 500.00

VEINTISEIS MIL
26159 P .... 1,000.00
26233 PR .... 1,070.00
26293 TT .... 600.00
26500 PR .... 770.00
26530 TT .... 700.00
26665 P .... 700.00
26796 TT .... 500.00

VEINTISIETE MIL
27046 PR .... 770.00
27168 P .... 600.00
27286 PR .... 670.00
27293 TT .... 600.00
27321 P .... 600.00
27501 C .... 700.00
27502 C .... 700.00
27503 CR .... 770.00
27504 C .... 700.00
27505 C .... 700.00
27506 CR .... 770.00
27507 C .... 700.00
27508 C .... 700.00
27509 C .... 700.00
27510 CR .... 770.00
27511 C .... 700.00
27512 C .... 700.00
27513 CR .... 770.00
27514 C .... 700.00
27515 C .... 700.00
27516 CR .... 770.00
27517 C .... 700.00
27518 C .... 700.00
27519 C .... 700.00
27520 CR .... 770.00
27521 C .... 700.00
27522 C .... 700.00
27523 CR .... 770.00
27524 C .... 700.00
27525 C .... 700.00
27526 CR .... 770.00
27527 C .... 700.00
27528 P .... 5,000.00
VENDIDO POR SANTOS TOJIN PU, DE ESTA CAPITAL
27529 P .... 5,000.00
VENDIDO POR LÚCAS MORALES IGÜIT, DE ESTA CAPITAL
27530 P .... 1,000,000.00
VENDIDO POR HUGO ALFREDO MORALES COTI, DE ESTA CAPITAL
27531 P .... 5,000.00
VENDIDO POR JUAN MOISES GUTIERREZ GUTIERREZ, DE ESCUINTLA, ESCUINTLA
27532 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL GREGORIA PALENCIA GUERRA, DE ESTA CAPITAL
27533 CR .... 770.00
27534 C .... 700.00
27535 C .... 700.00
27536 CR .... 770.00
27537 C .... 700.00
27538 C .... 700.00
27539 C .... 700.00
27540 CR .... 770.00
27541 C .... 700.00
27542 C .... 700.00
27543 CR .... 770.00
27544 C .... 700.00
27545 C .... 700.00
27546 CR .... 770.00
27547 C .... 700.00
27548 C .... 700.00
27549 C .... 700.00
27550 CR .... 770.00
27551 C .... 700.00
27552 C .... 700.00
27553 CR .... 770.00
27554 C .... 700.00
27555 C .... 700.00
27556 CR .... 770.00
27557 C .... 700.00
27558 C .... 700.00
27559 C .... 700.00
27560 CR .... 770.00
27561 C .... 700.00
27562 C .... 700.00
27563 CR .... 770.00
27564 C .... 700.00
27565 C .... 700.00
27566 CR .... 770.00
27567 C .... 700.00
27568 C .... 700.00
27569 C .... 700.00
27570 CR .... 770.00
27571 C .... 700.00
27572 C .... 700.00
27573 CR .... 770.00
27574 C .... 700.00
27575 C .... 700.00
27576 CR .... 770.00
27577 C .... 700.00
27578 C .... 700.00
27579 C .... 700.00
27580 CR .... 770.00
27581 C .... 700.00
27582 C .... 700.00
27583 CR .... 770.00
27584 C .... 700.00
27585 C .... 700.00
27586 CR .... 770.00
27587 C .... 700.00
27588 C .... 700.00
27589 C .... 700.00
27590 CR .... 770.00
27591 C .... 700.00
27592 C .... 700.00
27593 CR .... 770.00
27594 C .... 700.00
27595 C .... 700.00
27596 CR .... 770.00
27597 C .... 700.00
27598 C .... 700.00
27599 C .... 700.00
27600 CR .... 770.00
27664 P .... 700.00
27796 TT .... 500.00

VEINTIOCHO MIL
28037 P .... 700.00
28168 P .... 2,000.00
VENDIDO POR YASMIN VALERIA CAMPOS, DE ESTA CAPITAL
28293 TT .... 600.00
28526 PR .... 670.00
28530 TT .... 700.00
28639 P .... 600.00
28760 PR .... 1,070.00
28796 TT .... 500.00
28950 PR .... 670.00

VEINTINUEVE MIL
29221 P .... 5,000.00
VENDIDO POR VICTOR VICENTE REYES PÉREZ, DE COATEPEQUE, QUETZALTENANGO
29293 TT .... 600.00
29305 P .... 600.00
29517 P .... 600.00
29530 TT .... 700.00
29796 TT .... 500.00
29898 P .... 700.00
29929 P .... 1,000.00

TREINTA MIL
30004 P .... 2,000.00
VENDIDO POR AURA VIOLETA LEPE LÓPEZ, DE SANTA CATARINA PINULA, GUATEMALA
30216 PR .... 1,070.00
30293 TT .... 600.00
30530 TT .... 700.00
30693 PR .... 770.00
30796 TT .... 500.00
30830 PR .... 770.00
30899 P .... 700.00

TREINTA Y UN MIL
31051 P .... 5,000.00
VENDIDO POR ANA ESPERANZA RAMOS MAZARIEGOS DE CHIROY, DE ESTA CAPITAL
31073 PR .... 2,070.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
31286 PR .... 670.00
31293 TT .... 600.00
31363 PR .... 2,070.00
VENDIDO POR ESVIN FERNANDO MEJÍA GUZMÁN, DE BARBERENA, SANTA ROSA
31426 PR .... 2,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL AXEL GEOVANNI MEJÍA CORONADO, DE ESTA CAPITAL
31530 TT .... 700.00
31592 P .... 1,000.00
31796 TT .... 500.00

TREINTA Y DOS MIL
32144 P .... 1,000.00
32293 TT .... 600.00
32530 TT .... 700.00
32717 P .... 600.00
32796 TT .... 500.00
32833 PR .... 670.00
32908 P .... 1,000.00

TREINTA Y TRES MIL
33293 TT .... 600.00
33530 TT .... 700.00
33796 TT .... 500.00

TREINTA Y CUATRO MIL
34086 PR .... 1,070.00
34231 P .... 1,000.00
34293 TT .... 600.00
34522 P .... 600.00
34530 TT .... 700.00
34656 PR .... 1,070.00
34796 TT .... 500.00
34852 P .... 700.00
34897 P .... 700.00
34990 PR .... 670.00

TREINTA Y CINCO MIL
35293 TT .... 600.00
35301 P .... 600.00
35530 TT .... 700.00
35560 PR .... 2,070.00
VENDIDO POR MARCO TULIO ORTEGA MAYÉN, DE CUILAPA, SANTA ROSA
35746 PR .... 770.00
35796 TT .... 500.00

TREINTA Y SEIS MIL
36293 TT .... 600.00
36456 PR .... 770.00
36530 TT .... 700.00
36759 P .... 600.00
36796 TT .... 500.00
36850 PR .... 2,070.00
VENDIDO POR BALTAZAR TZUNUX LUX, DE ESTA CAPITAL
36988 P .... 600.00

TREINTA Y SIETE MIL
37026 PR .... 670.00
37188 P .... 600.00
37293 TT .... 600.00
37530 TT .... 700.00
37796 TT .... 500.00
37867 P .... 2,000.00
VENDIDO POR ERIK ALEJANDRO ORTIZ MORALES, DE ESTA CAPITAL
37882 P .... 600.00

TREINTA Y OCHO MIL
38293 TT .... 600.00
38399 P .... 2,000.00
VENDIDO POR MARIA LUISA GARRIDO RAMÍREZ, DE VILLA CANALES, GUATEMALA
38530 TT .... 700.00
38706 PR .... 1,070.00
38796 TT .... 500.00

TREINTA Y NUEVE MIL
39265 P .... 600.00
39293 TT .... 600.00
39530 TT .... 700.00
39726 PR .... 770.00
39796 TT .... 500.00

CUARENTA MIL
40103 PR .... 670.00
40203 PR .... 2,070.00
VENDIDO POR SANTOS MARIANO REYNOSO HERNÁNDEZ, DE ESTA CAPITAL
40206 PR .... 670.00
40293 TT .... 600.00
40530 TT .... 700.00
40796 TT .... 500.00
40973 PR .... 770.00

CUARENTA Y UN MIL
41223 PR .... 2,570.00
VENDIDO POR ERIBERTA SANCHEZ TEMAJ, DE COATEPEQUE, QUETZALTENANGO
41277 P .... 700.00
41293 TT .... 600.00
41530 TT .... 700.00
41602 P .... 600.00
41796 TT .... 500.00
41884 P .... 600.00
41949 P .... 700.00

CUARENTA Y DOS MIL
42293 TT .... 600.00
42375 P .... 700.00
42430 PR .... 2,070.00
VENDIDO POR GUSTAVO ADOLFO MATTA CRUZ, DE TECULUTÁN, ZACAPA
42530 TT .... 700.00
42709 P .... 2,500.00
VENDIDO POR JORGE ALBERTO FRANCO HERNÁNDEZ, DE TECULUTÁN, ZACAPA
42796 TT .... 500.00
42798 P .... 600.00

CUARENTA Y TRES MIL
43293 TT .... 600.00
43530 TT .... 700.00
43606 PR .... 2,070.00
VENDIDO POR CLARA LUZ MIJANGOS GARCIA DE REYES, DE ESTA CAPITAL
43750 PR .... 2,570.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL CLAUDIA MARIELA VILLATORO GALICIA DE TAX, DE ESTA CAPITAL
43783 PR .... 2,570.00
VENDIDO POR YASMIN VALERIA CAMPOS, DE ESTA CAPITAL
43796 TT .... 500.00

CUARENTA Y CUATRO MIL
44223 PR .... 770.00
44293 TT .... 600.00
44331 P .... 700.00
44450 PR .... 1,070.00
44471 P .... 600.00
44490 PR .... 770.00
44512 P .... 700.00
44530 TT .... 700.00
44532 P .... 700.00
44704 P .... 700.00
44796 TT .... 500.00
44955 P .... 600.00

CUARENTA Y CINCO MIL
45179 P .... 700.00
45229 P .... 700.00
45293 TT .... 600.00
45338 P .... 700.00
45342 P .... 600.00
45530 TT .... 700.00
45771 P .... 2,000.00
VENDIDO POR ANA ESPERANZA RAMOS MAZARIEGOS DE CHIROY, DE ESTA CAPITAL
45796 TT .... 500.00
45843 PR .... 1,070.00
45894 P .... 600.00
45898 P .... 2,000.00
VENDIDO POR LINDA CARINA SIJA GÓMEZ, DE ESTA CAPITAL
45947 P .... 600.00

CUARENTA Y SEIS MIL
46229 P .... 700.00
46293 TT .... 600.00
46505 P .... 700.00
46530 TT .... 700.00
46535 P .... 600.00
46718 P .... 700.00
46796 TT .... 500.00
46899 P .... 2,500.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JULIA GALICIA PIOX, DE ESTA CAPITAL
46964 P .... 700.00

CUARENTA Y SIETE MIL
47017 P .... 2,000.00
VENDIDO POR LESTHER MARK ARGUETA PISQUIY, DE CHIQUIMULA, CHIQUIMULA
47291 P .... 600.00
47293 TT .... 600.00
47435 P .... 700.00
47530 TT .... 700.00
47622 P .... 700.00
47796 TT .... 500.00
47800 PR .... 1,070.00
47953 PR .... 2,070.00
VENDIDO POR PABLO SAJBIN VICENTE, DE MIXCO, GUATEMALA

CUARENTA Y OCHO MIL
48009 P .... 700.00
48145 P .... 1,000.00
48293 TT .... 600.00
48413 PR .... 670.00
48530 TT .... 700.00
48716 PR .... 770.00
48796 TT .... 500.00
48916 PR .... 1,070.00

CUARENTA Y NUEVE MIL
49293 TT .... 600.00
49298 P .... 1,000.00
49530 TT .... 700.00
49631 P .... 600.00
49796 TT .... 500.00

CINCUENTA MIL
50094 P .... 600.00
50293 TT .... 600.00
50530 TT .... 700.00
50645 P .... 2,000.00
VENDIDO POR RAMMSÉS ULISES COLINDRES MONZÓN, DE ESTA CAPITAL
50796 TT .... 500.00
50940 PR .... 770.00

CINCUENTA Y UN MIL
51011 P .... 1,000.00
51253 PR .... 670.00
51293 TT .... 600.00
51297 P .... 600.00
51391 P .... 1,000.00
51530 TT .... 700.00
51796 TT .... 500.00

CINCUENTA Y DOS MIL
52293 TT .... 600.00
52530 TT .... 700.00
52796 TT .... 500.00

CINCUENTA Y TRES MIL
53151 P .... 700.00
53189 P .... 700.00
53268 P .... 1,000.00
53293 TT .... 600.00
53377 P .... 2,000.00
VENDIDO POR MARÍA REYES BOJ DÍAZ, DE ESTA CAPITAL
53480 PR .... 770.00
53530 TT .... 700.00
53796 TT .... 500.00
53967 P .... 700.00

CINCUENTA Y CUATRO MIL
54092 P .... 1,000.00
54293 TT .... 600.00
54487 P .... 700.00
54530 TT .... 700.00
54671 P .... 600.00
54796 TT .... 500.00
54820 PR .... 670.00

CINCUENTA Y CINCO MIL
55008 P .... 700.00
55014 P .... 600.00
55151 P .... 600.00
55257 P .... 600.00
55293 TT .... 600.00
55530 TT .... 700.00
55699 P .... 700.00
55796 TT .... 500.00
55876 PR .... 670.00
55877 P .... 1,000.00
55951 P .... 1,000.00

CINCUENTA Y SEIS MIL
56293 TT .... 600.00
56530 TT .... 700.00
56670 PR .... 2,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL DONALDO MEJÍA ROMERO, DE JUTIAPA, JUTIAPA
56796 TT .... 500.00
56917 P .... 3,000.00
VENDIDO POR DARLING CARMELA MIJANGOS GARCÍA, DE ESTA CAPITAL

CINCUENTA Y SIETE MIL
57139 P .... 2,000.00
VENDIDO POR ANA ESPERANZA RAMOS MAZARIEGOS DE CHIROY, DE ESTA CAPITAL
57293 TT .... 600.00
57328 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARÍA CRISTINA YAT CACAO DE VENTURA, DE COBÁN, ALTA VERAPÁZ
57530 TT .... 700.00
57796 TT .... 500.00

CINCUENTA Y OCHO MIL
58293 TT .... 600.00
58313 PR .... 3,070.00
VENDIDO POR LESLY ELIZABETH GÓMEZ RIVAS DE FIGUEROA, DE HUEHUETENANGO, HUEHUETENANGO
58349 P .... 600.00
58530 TT .... 700.00
58673 PR .... 770.00
58796 TT .... 500.00
58820 PR .... 3,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARIO ISRAEL JEREZ MAURICIO, DE ESTA CAPITAL
58939 P .... 1,000.00

CINCUENTA Y NUEVE MIL
59293 TT .... 600.00
59530 TT .... 700.00
59796 TT .... 500.00
59803 PR .... 770.00

SESENTA MIL
60011 P .... 600.00
60049 P .... 2,000.00
VENDIDO POR OSLAN MENCOS GALICIA, DE SAN PEDRO SACATEPÉQUEZ, SAN MARCOS
60206 PR .... 770.00
60293 TT .... 600.00
60433 PR .... 670.00
60444 P .... 700.00
60530 TT .... 700.00
60662 P .... 700.00
60796 TT .... 500.00
60827 P .... 700.00

SESENTA Y UN MIL
61152 P .... 1,000.00
61293 TT .... 600.00
61503 PR .... 2,070.00
VENDIDO POR MANUELA SAQUIC PEREZ, DE ESTA CAPITAL
61530 TT .... 700.00
61796 TT .... 500.00

SESENTA Y DOS MIL
62027 P .... 600.00
62057 P .... 700.00
62058 P .... 600.00
62204 P .... 1,000.00
62293 TT .... 600.00
62376 PR .... 2,070.00
VENDIDO POR MARÍA REYES BOJ DÍAZ, DE ESTA CAPITAL
62506 PR .... 1,070.00
62530 TT .... 700.00
62551 P .... 600.00
62796 TT .... 500.00
62838 P .... 2,500.00
VENDIDO POR PEDRO CHIC CHIPEL, DE ESTA CAPITAL

SESENTA Y TRES MIL
63293 TT .... 600.00
63295 P .... 1,000.00
63358 P .... 1,000.00
63370 PR .... 1,070.00
63530 TT .... 700.00
63796 TT .... 500.00
63838 P .... 600.00
63911 P .... 600.00
63959 P .... 700.00

SESENTA Y CUATRO MIL
64010 PR .... 770.00
64293 TT .... 600.00
64355 P .... 1,000.00
64449 P .... 1,000.00
64530 TT .... 700.00
64531 P .... 700.00
64669 P .... 2,000.00
